# Eelst 		 Emultipole 
     -0.02681411      -0.01338601
     -0.01851644      -0.01155421
     -0.01186890      -0.00857363
     -0.00759601      -0.00623566
     -0.00358299      -0.00352883
     -0.00200471      -0.00218879
     -0.00124946      -0.00145467
     -0.00058622      -0.00074160
     -0.02789281      -0.01551269
     -0.01501452      -0.01082537
     -0.00878410      -0.00777003
     -0.00559665      -0.00574401
     -0.00277332      -0.00339012
     -0.00161290      -0.00216790
     -0.00107057      -0.00145377
     -0.00054106      -0.00074501
     -0.00019266      -0.00027337
     -0.02447531      -0.01322652
     -0.01828568      -0.01395748
     -0.01151012      -0.01051917
     -0.00733607      -0.00773961
     -0.00370778      -0.00459198
     -0.00224633      -0.00298276
     -0.00149517      -0.00207097
     -0.00077985      -0.00114948
     -0.04114524      -0.02081965
     -0.02129348      -0.01477129
     -0.01207885      -0.01069517
     -0.00760250      -0.00795289
     -0.00381635      -0.00474022
     -0.01934448      -0.01153519
     -0.00879787      -0.00907918
     -0.00590105      -0.00693481
     -0.00306153      -0.00413452
     -0.02777245      -0.01411757
     -0.01435560      -0.01017611
     -0.00821795      -0.00764416
     -0.00526734      -0.00593024
     -0.00279244      -0.00380714
     -0.03408762      -0.01659784
     -0.01792119      -0.01141590
     -0.01021658      -0.00817090
     -0.00637194      -0.00605621
     -0.00310627      -0.00360639
     -0.01297195      -0.01030312
     -0.00771336      -0.00812295
     -0.00513566      -0.00648708
     -0.00289317      -0.00429361
     -0.00191618      -0.00296955
     -0.00135950      -0.00213128
     -0.00076122      -0.00119897
     -0.00030736      -0.00048472
     -0.00357723      -0.00229676
     -0.00043732      -0.00170113
     -0.00589331      -0.00178321
      0.00010989       0.00002673
      0.00585277       0.01092116
     -0.01313825      -0.00995263
     -0.00317509      -0.00434060
     -0.00652104      -0.00687790
     -0.01430032      -0.01111468
     -0.00367800      -0.00498865
     -0.00730238      -0.00778585
     -0.01217141      -0.01074402
     -0.00328372      -0.00508205
     -0.00625825      -0.00771424
     -0.01616286      -0.01176559
     -0.00427910      -0.00537476
     -0.00842137      -0.00831046
     -0.00951375      -0.00905883
     -0.00248444      -0.00448355
     -0.00471574      -0.00665066
     -0.01113902      -0.00302235
     -0.00144840      -0.00049841
     -0.00450435      -0.00145627
     -0.00650668      -0.00424009
     -0.00123839      -0.00244057
