Edrude_ind 		 Edrude_dhf
     -0.00011825       0.00000812
     -0.00012020       0.00000204
     -0.00038503      -0.00001434
     -0.00003997      -0.00000028
     -0.00013117       0.00001749
     -0.00041476       0.00007371
     -0.00111911       0.00017666
     -0.00000977       0.00000003
     -0.00017463       0.00001916
     -0.00028902      -0.00003953
     -0.00038209      -0.00006522
     -0.00005049       0.00000043
     -0.00003030       0.00000068
     -0.00007922       0.00000023
     -0.00007181       0.00000185
     -0.00005825      -0.00000085
     -0.00003266       0.00000031
     -0.00002971       0.00000001
     -0.00005582       0.00000063
     -0.00011833      -0.00000069
     -0.00007896      -0.00000296
     -0.00001367       0.00000001
     -0.00014085      -0.00000414
     -0.00004442      -0.00000022
     -0.00007538       0.00000005
     -0.00010395      -0.00000843
     -0.00008217       0.00000309
     -0.00029527      -0.00001007
     -0.00018504      -0.00001655
     -0.00006206       0.00000068
     -0.00025536       0.00003358
     -0.00014186      -0.00000293
     -0.00045593       0.00005883
     -0.00007248       0.00000119
     -0.00013658       0.00000153
     -0.00024423      -0.00001156
     -0.00001377      -0.00000002
     -0.00008186       0.00000222
     -0.00036057       0.00000295
     -0.00002396       0.00000002
     -0.00002728      -0.00000105
     -0.00005131      -0.00000131
     -0.00005372      -0.00000080
     -0.00030454      -0.00001266
     -0.00029520      -0.00000820
     -0.00057075      -0.00012502
     -0.00006708      -0.00000153
     -0.00010958       0.00000671
     -0.00012024      -0.00000405
     -0.00007979      -0.00000181
     -0.00006667      -0.00000003
     -0.00001833       0.00000025
     -0.00024459       0.00001598
     -0.00098348       0.00009061
     -0.00036181       0.00002186
     -0.00030661      -0.00004384
     -0.00124559       0.00029561
     -0.00011196       0.00000088
     -0.00001326       0.00000018
     -0.00009187      -0.00000311
     -0.00011884      -0.00000065
     -0.00014594      -0.00000818
     -0.00002247       0.00000000
     -0.00025345      -0.00002934
     -0.00002857       0.00000033
     -0.00007470       0.00000265
     -0.00013174      -0.00000378
     -0.00014730       0.00000036
     -0.00075800       0.00012946
     -0.00004183      -0.00000055
     -0.00002493      -0.00000011
     -0.00025717       0.00001553
     -0.00018839      -0.00000930
     -0.00021902       0.00002585
     -0.00002366      -0.00000020
     -0.00022522      -0.00000976
     -0.00007745      -0.00000040
     -0.00025939       0.00003415
     -0.00017756      -0.00000677
     -0.00050562       0.00000748
     -0.00017735       0.00001797
     -0.00055317      -0.00001033
     -0.00522760       0.00099218
     -0.00008615       0.00000234
     -0.00003669       0.00000074
     -0.00023514      -0.00001016
     -0.00096806       0.00023971
     -0.00008603       0.00000769
     -0.00015479      -0.00000434
     -0.00056989       0.00007958
     -0.00014230      -0.00000553
     -0.00007644      -0.00000151
     -0.00050924       0.00002098
     -0.00021870      -0.00001116
     -0.00001347      -0.00000000
     -0.00014471       0.00000977
     -0.00012928      -0.00000316
     -0.00006706       0.00000268
     -0.00123570       0.00030364
     -0.00001224       0.00000005
     -0.00012259      -0.00000099
     -0.00140262       0.00021102
     -0.00001905       0.00000020
     -0.00008729       0.00000544
     -0.00532378       0.00176154
     -0.00002576       0.00000085
     -0.00008336       0.00000222
     -0.00012668      -0.00000368
     -0.00009451       0.00000913
     -0.00002204      -0.00000025
     -0.00006024       0.00000272
     -0.00003371      -0.00000030
     -0.00002645      -0.00000043
     -0.00040394      -0.00004894
     -0.00236976       0.00053487
     -0.00078309       0.00007449
     -0.00001832      -0.00000019
     -0.00009026       0.00000349
     -0.00006665      -0.00000144
     -0.00039278       0.00006867
     -0.00002721       0.00000009
     -0.00007312      -0.00000237
     -0.00002678       0.00000030
     -0.00016495       0.00000221
     -0.00078914      -0.00009586
     -0.00005361       0.00000257
     -0.00010069       0.00000177
     -0.00004048      -0.00000016
     -0.00039799       0.00001572
     -0.00003025       0.00000049
     -0.00009914      -0.00000276
     -0.00001479       0.00000016
     -0.00117677       0.00020962
     -0.00005460      -0.00000117
     -0.00011528      -0.00000309
     -0.00026797       0.00000280
     -0.00021881      -0.00001799
     -0.00002610      -0.00000037
     -0.00006808       0.00000284
     -0.00012819       0.00001281
     -0.00005793       0.00000530
     -0.00038113       0.00000320
     -0.00019049       0.00001942
     -0.00012654       0.00001255
     -0.00008846      -0.00000693
     -0.00064871       0.00015763
     -0.00006864       0.00000087
     -0.00009264      -0.00000631
     -0.00002568       0.00000004
     -0.00013510       0.00000909
     -0.00005908       0.00000390
     -0.00015248      -0.00000577
     -0.00003210      -0.00000033
     -0.00004906       0.00000038
     -0.00018050       0.00000657
     -0.00003759      -0.00000034
     -0.00002383      -0.00000008
     -0.00004702      -0.00000016
     -0.00010372       0.00000050
     -0.00013338      -0.00000614
     -0.00020313       0.00000739
     -0.00018658      -0.00000201
     -0.00023809       0.00003044
     -0.00022063      -0.00000924
     -0.00002029       0.00000008
     -0.00048283       0.00009212
     -0.00001597       0.00000018
     -0.00005608       0.00000069
     -0.00018784      -0.00002047
     -0.00037393       0.00002375
     -0.00002439       0.00000093
     -0.00003942      -0.00000063
     -0.00011422      -0.00000780
     -0.00001998       0.00000004
     -0.00035740       0.00001992
     -0.00018361      -0.00000601
     -0.00007602      -0.00000161
     -0.00005748      -0.00000116
     -0.00002254       0.00000086
     -0.00001054       0.00000022
     -0.00015642      -0.00000331
     -0.00193113       0.00029003
     -0.00023499       0.00001414
     -0.00034086      -0.00002494
     -0.00005449      -0.00000243
     -0.00008597       0.00000349
     -0.00128840       0.00023550
     -0.00010959      -0.00000391
     -0.00006953       0.00000150
     -0.00040779       0.00003971
     -0.00001868      -0.00000001
     -0.00011882      -0.00000342
     -0.00003061      -0.00000020
     -0.00004174       0.00000010
     -0.00048804       0.00009306
     -0.00003055      -0.00000004
     -0.00009944       0.00000107
     -0.00008263       0.00000539
     -0.00069562       0.00015522
     -0.00010003      -0.00000424
     -0.00005001       0.00000335
     -0.00003214      -0.00000027
     -0.00032844      -0.00005743
     -0.00002882       0.00000005
     -0.00016434       0.00000082
     -0.00003527      -0.00000050
     -0.00021563      -0.00001964
     -0.00002413      -0.00000059
     -0.00038849      -0.00001274
     -0.00003001      -0.00000043
     -0.00018431      -0.00001881
     -0.00002258       0.00000017
     -0.00040260       0.00005853
     -0.00005331      -0.00000017
     -0.00013970       0.00000470
     -0.00002216       0.00000038
     -0.00002332      -0.00000008
     -0.00033637      -0.00001115
     -0.00005401      -0.00000156
     -0.00020829       0.00001744
     -0.00028952       0.00003850
     -0.00161990       0.00022575
     -0.00006136      -0.00000418
     -0.00044572      -0.00001538
     -0.00017965       0.00002547
     -0.00004744       0.00000204
     -0.00002820      -0.00000010
     -0.00009560       0.00000212
     -0.00059280       0.00013557
     -0.00013958      -0.00000193
     -0.00022706       0.00000102
     -0.00016084      -0.00000353
     -0.00005563      -0.00000152
     -0.00008415      -0.00000074
     -0.00083299       0.00019937
     -0.00001641      -0.00000001
     -0.00027932      -0.00000758
     -0.00016977      -0.00000217
     -0.00019502      -0.00000828
     -0.00003095       0.00000024
     -0.00007782      -0.00000270
     -0.00037014       0.00004904
     -0.00003252       0.00000058
     -0.00021928       0.00002629
     -0.00047404      -0.00000756
     -0.00006857      -0.00000144
     -0.00006811       0.00000022
     -0.00055145       0.00008002
     -0.00028245      -0.00000925
     -0.00003938       0.00000063
     -0.00008917      -0.00000318
     -0.00125737       0.00005001
     -0.00002004       0.00000024
     -0.00039894      -0.00001863
     -0.00017337      -0.00000566
     -0.00001615       0.00000005
     -0.00005304       0.00000026
     -0.00001247       0.00000004
     -0.00004635      -0.00000201
     -0.00010706      -0.00000165
     -0.00018656       0.00003171
     -0.00019740       0.00002030
     -0.00089819       0.00023454
     -0.00004147      -0.00000047
     -0.00008621      -0.00000339
     -0.00004190      -0.00000079
     -0.00025868      -0.00000440
     -0.00007297       0.00000610
     -0.00025327      -0.00000797
     -0.00018149      -0.00001756
     -0.00031795      -0.00001832
     -0.00007560      -0.00000211
     -0.00002119       0.00000001
     -0.00054544       0.00007589
     -0.00037095       0.00000580
     -0.00008351       0.00000057
     -0.00002630       0.00000023
     -0.00010106      -0.00000285
     -0.00003512      -0.00000043
     -0.00009372      -0.00000364
     -0.00010029       0.00000864
     -0.00008695      -0.00000041
     -0.00008341      -0.00000192
     -0.00002033       0.00000007
     -0.00007053      -0.00000219
     -0.00012151      -0.00000514
     -0.00148262       0.00007164
     -0.00003748      -0.00000146
     -0.00002000       0.00000006
     -0.00010251      -0.00000302
     -0.00001594       0.00000021
     -0.00007179       0.00000147
     -0.00004921      -0.00000064
     -0.00079319       0.00015121
     -0.00005431      -0.00000187
     -0.00003267      -0.00000069
     -0.00015725       0.00001023
     -0.00005204      -0.00000327
     -0.00022999      -0.00000645
     -0.00002845       0.00000023
     -0.00005570      -0.00000093
     -0.00002824      -0.00000009
     -0.00015927      -0.00000736
     -0.00002405      -0.00000009
     -0.00044214      -0.00002236
     -0.00018557      -0.00000404
     -0.00003644       0.00000081
     -0.00019537       0.00000126
     -0.00033364      -0.00001355
     -0.00067599      -0.00011314
     -0.00013704       0.00000507
     -0.00002064       0.00000003
     -0.00064638       0.00004746
     -0.00017540      -0.00001891
     -0.00098283       0.00021885
     -0.00005654       0.00000373
     -0.00002988      -0.00000068
     -0.00002295      -0.00000013
     -0.00002578       0.00000019
     -0.00100415       0.00021646
     -0.00041471       0.00002126
     -0.00008204      -0.00000182
     -0.00002934      -0.00000020
     -0.00029708       0.00003609
     -0.00025985       0.00003092
     -0.00004509      -0.00000178
     -0.00052039       0.00002396
     -0.00009012       0.00000193
     -0.00004336       0.00000085
     -0.00016825       0.00000680
     -0.00066121      -0.00009579
     -0.00046023       0.00007633
     -0.00001793      -0.00000007
     -0.00005932       0.00000093
     -0.00009854       0.00001002
     -0.00014699      -0.00000347
     -0.00003235       0.00000005
     -0.00007849      -0.00000166
     -0.00002631       0.00000026
     -0.00011899      -0.00000284
     -0.00031462      -0.00000665
     -0.00009888      -0.00000266
     -0.00014701      -0.00000785
     -0.00003627      -0.00000056
     -0.00004574       0.00000241
     -0.00010138      -0.00000209
     -0.00058528       0.00008921
     -0.00007848      -0.00000214
     -0.00019295      -0.00001897
     -0.00017292       0.00002181
     -0.00012197      -0.00000403
     -0.00011901      -0.00000456
     -0.00007696      -0.00000008
     -0.00006313       0.00000237
     -0.00087141       0.00018352
     -0.00004323       0.00000068
     -0.00002377      -0.00000002
     -0.00023278      -0.00003258
     -0.00003924      -0.00000060
     -0.00012863      -0.00000280
     -0.00004854      -0.00000022
     -0.00026658      -0.00003797
     -0.00003878       0.00000163
     -0.00040333      -0.00004112
     -0.00039616       0.00005634
     -0.00456269       0.00150906
     -0.00001814       0.00000030
     -0.00021011      -0.00001260
     -0.00121039       0.00028178
     -0.00005269       0.00000140
     -0.00029904       0.00001997
     -0.00002936      -0.00000067
     -0.00002804       0.00000085
     -0.00007288      -0.00000216
     -0.00004686       0.00000108
     -0.00069800       0.00005107
     -0.00004023       0.00000037
     -0.00010325      -0.00000407
     -0.00011878      -0.00000659
     -0.00006172      -0.00000039
     -0.00025561      -0.00000811
     -0.00028304       0.00004361
     -0.00008770      -0.00000160
     -0.00023041      -0.00002072
     -0.00009432       0.00000746
     -0.00348075       0.00039252
     -0.00001465       0.00000036
     -0.00002178       0.00000028
     -0.00004497       0.00000215
     -0.00029055      -0.00002899
     -0.00007111      -0.00000203
     -0.00014804       0.00001110
     -0.00006905      -0.00000311
     -0.00018185       0.00000702
     -0.00044693       0.00009871
     -0.00002603      -0.00000051
     -0.00006796       0.00000037
     -0.00006501      -0.00000180
     -0.00012383      -0.00000461
     -0.00001719       0.00000039
     -0.00051145       0.00007695
     -0.00009850      -0.00000455
     -0.00002173       0.00000030
     -0.00003411      -0.00000035
     -0.00007823      -0.00000229
     -0.00033909       0.00006109
     -0.00017794      -0.00000524
     -0.00025286       0.00002614
     -0.00007978      -0.00000236
     -0.00002717       0.00000054
     -0.00001720       0.00000044
     -0.00013243       0.00001334
     -0.00001689       0.00000008
     -0.00009777      -0.00000792
     -0.00002712       0.00000084
     -0.00111957       0.00019642
     -0.00002533      -0.00000024
     -0.00087029       0.00016486
     -0.00010174       0.00000001
     -0.00009517      -0.00000312
     -0.00003776      -0.00000018
     -0.00015689       0.00000387
     -0.00006976      -0.00000163
     -0.00024659       0.00001552
     -0.00009909      -0.00000567
     -0.00002128       0.00000071
     -0.00005739      -0.00000211
     -0.00006454      -0.00000115
     -0.00007086      -0.00000087
     -0.00005683      -0.00000179
     -0.00073955      -0.00012336
     -0.00004408      -0.00000027
     -0.00003199      -0.00000021
     -0.00006348       0.00000521
     -0.00011407       0.00001407
     -0.00015928       0.00002076
     -0.00002762      -0.00000039
     -0.00005684       0.00000288
     -0.00024573       0.00003516
     -0.00011886      -0.00000398
     -0.00008292       0.00000022
     -0.00005340       0.00000026
     -0.00487860       0.00143472
     -0.00101113       0.00020013
     -0.00072774       0.00012937
     -0.00003095      -0.00000031
     -0.00003170      -0.00000003
     -0.00004912      -0.00000112
     -0.00001020       0.00000009
     -0.00027343       0.00004796
     -0.00009749      -0.00000351
     -0.00032820       0.00000402
     -0.00009536      -0.00000238
     -0.00005381      -0.00000095
     -0.00002301      -0.00000002
     -0.00002271       0.00000053
     -0.00019109       0.00001502
     -0.00032122       0.00000736
     -0.00004407      -0.00000064
     -0.00045777       0.00003981
     -0.00006245       0.00000330
     -0.00025134       0.00004191
     -0.00030880       0.00001821
     -0.00012519      -0.00000089
     -0.00047759      -0.00008495
     -0.00021014      -0.00002815
     -0.00031900       0.00000369
     -0.00004141      -0.00000162
     -0.00758512       0.00275849
     -0.00041125       0.00001473
     -0.00015281      -0.00000917
     -0.00010183      -0.00000639
     -0.00016674       0.00000353
     -0.00109979       0.00020988
     -0.00022751       0.00002183
     -0.00005786      -0.00000162
     -0.00316949       0.00028888
     -0.00003444       0.00000003
     -0.00021098       0.00002157
     -0.00005605      -0.00000043
     -0.00020242       0.00002670
     -0.00007332      -0.00000162
     -0.00026728       0.00003466
     -0.00015537      -0.00000351
     -0.00024372      -0.00000597
     -0.00004628      -0.00000045
     -0.00008006      -0.00000251
     -0.00006601       0.00000427
     -0.00003821       0.00000077
     -0.00005068      -0.00000084
     -0.00011823      -0.00000315
     -0.00012924      -0.00000414
     -0.00096909       0.00012875
     -0.00023424       0.00002191
     -0.00054076       0.00009034
     -0.00000899       0.00000014
     -0.00082770       0.00013223
     -0.00008270       0.00000113
     -0.00007076       0.00000002
     -0.00004229      -0.00000036
     -0.00005451       0.00000346
     -0.00046846       0.00004875
     -0.00006936      -0.00000023
     -0.00006290      -0.00000146
     -0.00050743       0.00007691
     -0.00010477      -0.00000684
     -0.00008806       0.00000395
     -0.00018285      -0.00000665
     -0.00028217       0.00004085
     -0.00017402      -0.00000437
     -0.00002120       0.00000063
     -0.00003959      -0.00000057
     -0.00050558       0.00005783
     -0.00001965       0.00000035
     -0.00019400      -0.00000608
     -0.00003751       0.00000004
     -0.00001037       0.00000001
     -0.00005669      -0.00000088
     -0.00008273       0.00000589
     -0.00004101       0.00000029
     -0.00000839       0.00000003
     -0.00003409      -0.00000045
     -0.00003869      -0.00000041
     -0.00033423      -0.00001821
     -0.00010964       0.00000922
     -0.00041876       0.00000276
     -0.00007773      -0.00000213
     -0.00003008      -0.00000052
     -0.00010681      -0.00000339
     -0.00016617      -0.00000829
     -0.00015415      -0.00000642
     -0.00007856       0.00000058
     -0.00002984       0.00000075
     -0.00178716       0.00020266
     -0.00001503       0.00000025
     -0.00007401       0.00000042
     -0.00006206       0.00000451
     -0.00018026       0.00001364
     -0.00003266       0.00000017
     -0.00003071      -0.00000038
     -0.00012878      -0.00000355
     -0.00046371      -0.00008693
     -0.00015839       0.00001607
     -0.00043764       0.00007010
     -0.00004543      -0.00000068
     -0.00003516       0.00000047
     -0.00041555       0.00005353
     -0.00013128      -0.00000627
     -0.00037900      -0.00006396
     -0.00117972       0.00027659
     -0.00003865      -0.00000046
     -0.00048089       0.00007305
     -0.00002886       0.00000100
     -0.00010443      -0.00000244
     -0.00002498       0.00000004
     -0.00014079      -0.00000377
     -0.00019764      -0.00001007
     -0.00002486       0.00000058
     -0.00007451       0.00000022
     -0.00005944       0.00000524
     -0.00006866      -0.00000169
     -0.00081249      -0.00005929
     -0.00006247      -0.00000142
     -0.00001538       0.00000004
     -0.00058640       0.00005228
     -0.00014139       0.00000970
     -0.00012898      -0.00000476
     -0.00027422      -0.00001806
     -0.00009189       0.00000128
     -0.00004823      -0.00000176
     -0.00003182       0.00000058
     -0.00004705      -0.00000085
     -0.00020680      -0.00000889
     -0.00109799       0.00017877
     -0.00004917      -0.00000121
     -0.00003974      -0.00000116
     -0.00003656       0.00000057
     -0.00039823       0.00002640
     -0.00011208      -0.00000345
     -0.00016946      -0.00001027
     -0.00001820      -0.00000008
     -0.00011759      -0.00000605
     -0.00035134       0.00004802
     -0.00006780       0.00000424
     -0.00018117      -0.00000659
     -0.00080482       0.00012134
     -0.00005360      -0.00000147
     -0.00002825       0.00000051
     -0.00020609      -0.00000339
     -0.00020614       0.00002533
     -0.00020309      -0.00001701
     -0.00009223      -0.00000110
     -0.00002916      -0.00000011
     -0.00012249      -0.00001171
     -0.00021970      -0.00000121
     -0.00001698       0.00000039
     -0.00002801       0.00000048
     -0.00020365       0.00002380
     -0.00003845       0.00000139
     -0.00010344      -0.00000195
     -0.00043267       0.00000220
     -0.00004215       0.00000023
     -0.00001342      -0.00000005
     -0.00015963      -0.00000611
     -0.00013350       0.00000895
     -0.00013497      -0.00000100
     -0.00004509       0.00000006
     -0.00018519      -0.00000632
     -0.00011624      -0.00000263
     -0.00014842       0.00000568
     -0.00006387      -0.00000187
     -0.00010611       0.00001121
     -0.00001609       0.00000010
     -0.00026119       0.00003036
     -0.00021640      -0.00002669
     -0.00011044      -0.00000199
     -0.00005588       0.00000271
     -0.00001419       0.00000041
     -0.00012595      -0.00000386
     -0.00120776       0.00022746
     -0.00014376      -0.00000162
     -0.00003100       0.00000069
     -0.00061414       0.00010999
     -0.00009047      -0.00000325
     -0.00003776       0.00000012
     -0.00084810       0.00014719
     -0.00011857       0.00001139
     -0.00001655      -0.00000002
     -0.00006056      -0.00000237
     -0.00009152      -0.00000110
     -0.00123355       0.00031103
     -0.00015880      -0.00000883
     -0.00004995      -0.00000112
     -0.00006811      -0.00000204
     -0.00090583       0.00011083
     -0.00095076       0.00018269
     -0.00004160       0.00000272
     -0.00005145       0.00000020
     -0.00014033      -0.00000640
     -0.00011719      -0.00000569
     -0.00020613       0.00000253
     -0.00001723      -0.00000009
     -0.00019470       0.00001762
     -0.00019495      -0.00000388
     -0.00010442      -0.00000503
     -0.00001736       0.00000051
     -0.00656707       0.00186240
     -0.00006233      -0.00000255
     -0.00003048       0.00000011
     -0.00047869       0.00004593
     -0.00013024      -0.00000472
     -0.00019556      -0.00000338
     -0.00013839      -0.00000559
     -0.00004939      -0.00000006
     -0.00035175      -0.00003421
     -0.00034344       0.00002504
     -0.00018935       0.00002435
     -0.00009606       0.00000185
     -0.00018871      -0.00000074
     -0.00021029      -0.00001523
     -0.00029457       0.00003141
     -0.00002432      -0.00000019
     -0.00004565      -0.00000148
     -0.00003469       0.00000064
     -0.00009559      -0.00000363
     -0.00131064       0.00021984
     -0.00007256       0.00000499
     -0.00015152      -0.00001459
     -0.00086681       0.00001112
     -0.00005869      -0.00000131
     -0.00008924      -0.00000302
     -0.00007143      -0.00000299
     -0.00020245       0.00001528
     -0.00022136       0.00000683
     -0.00011124      -0.00000093
     -0.00011984       0.00000975
     -0.00005167       0.00000059
     -0.00036078       0.00002542
     -0.00095967       0.00019135
     -0.00021477       0.00000772
     -0.00014955       0.00002260
     -0.00003180      -0.00000023
     -0.00035399       0.00001251
     -0.00059540       0.00006089
     -0.00008693       0.00000386
     -0.00003287      -0.00000006
     -0.00002911       0.00000048
     -0.00009430      -0.00000225
     -0.00001912       0.00000014
     -0.00006874       0.00000113
     -0.00028130       0.00003967
     -0.00005231      -0.00000087
     -0.00010077      -0.00000766
     -0.00004705       0.00000357
     -0.00001739       0.00000039
     -0.00013245       0.00000355
     -0.00043682      -0.00006705
     -0.00012358      -0.00000543
     -0.00005828       0.00000107
     -0.00062895       0.00007242
     -0.00021875      -0.00000332
     -0.00011076       0.00000109
     -0.00008000      -0.00000148
     -0.00065940       0.00013689
     -0.00002615       0.00000061
     -0.00022878      -0.00002274
     -0.00010085       0.00000477
     -0.00001819       0.00000027
     -0.00014293       0.00001282
     -0.00003927       0.00000046
     -0.00010907       0.00000142
     -0.00029230      -0.00001327
     -0.00034937       0.00004381
     -0.00028041      -0.00004102
     -0.00017461      -0.00000194
     -0.00040807      -0.00006712
     -0.00011873      -0.00000524
     -0.00004268      -0.00000069
     -0.00003928      -0.00000010
     -0.00014243       0.00000044
     -0.00061121      -0.00009412
     -0.00002845       0.00000041
     -0.00000999       0.00000001
     -0.00008524       0.00000884
     -0.00014041       0.00000761
     -0.00077691       0.00015930
     -0.00018085      -0.00000914
     -0.00004905       0.00000032
     -0.00009300      -0.00000085
     -0.00023340       0.00001701
     -0.00041764      -0.00005070
     -0.00014766      -0.00000508
     -0.00001889       0.00000029
     -0.00009666      -0.00000284
     -0.00014979       0.00000154
     -0.00079105       0.00004958
     -0.00004151      -0.00000115
     -0.00001920       0.00000046
     -0.00250603       0.00066808
     -0.00009701      -0.00000211
     -0.00182106       0.00050562
     -0.00004256      -0.00000120
     -0.00022060       0.00002761
     -0.00009701      -0.00000613
     -0.00024374       0.00002277
     -0.00003466       0.00000154
     -0.00010356      -0.00000170
     -0.00062017       0.00010018
     -0.00011540      -0.00000483
     -0.00075671       0.00013284
     -0.00021784      -0.00001057
     -0.00048262       0.00007834
     -0.00083719       0.00017252
     -0.00003008      -0.00000073
     -0.00017409       0.00002179
     -0.00005470      -0.00000105
     -0.00004127       0.00000186
     -0.00005759       0.00000201
     -0.00010600       0.00001293
     -0.00015016      -0.00000346
     -0.00016838       0.00001583
     -0.00021556       0.00002554
     -0.00010583      -0.00000209
     -0.00006688       0.00000323
     -0.00003997      -0.00000080
     -0.00004305      -0.00000042
     -0.00005554       0.00000200
     -0.00004718      -0.00000040
     -0.00010800      -0.00000416
     -0.00013636      -0.00000602
     -0.00009280       0.00000430
     -0.00004338      -0.00000111
     -0.00008011      -0.00000300
     -0.00049114       0.00007616
     -0.00033432      -0.00001946
     -0.00009951      -0.00000312
     -0.00023200       0.00003022
     -0.00018698      -0.00001548
     -0.00113907      -0.00004331
     -0.00022273       0.00000131
     -0.00005898      -0.00000088
     -0.00036071       0.00007380
     -0.00226465       0.00029114
     -0.00039816       0.00005808
     -0.00001728       0.00000015
     -0.00003537       0.00000034
     -0.00005685      -0.00000034
     -0.00005417       0.00000119
     -0.00002018      -0.00000004
     -0.00020950       0.00002281
     -0.00309988       0.00004075
     -0.00044664      -0.00001522
     -0.00001964      -0.00000001
     -0.00005897      -0.00000189
     -0.00007962      -0.00000330
     -0.00104620       0.00022037
     -0.00010596      -0.00000404
     -0.00020303      -0.00001647
     -0.00013692      -0.00000262
     -0.00013272       0.00001826
     -0.00018059      -0.00001146
     -0.00112343       0.00012599
     -0.00043990       0.00006425
     -0.00029394      -0.00001776
     -0.00009753       0.00000240
     -0.00012619      -0.00000736
     -0.00064127       0.00012899
     -0.00001930      -0.00000006
     -0.00112674       0.00018841
     -0.00010763       0.00000795
     -0.00009508      -0.00000188
     -0.00003221      -0.00000041
     -0.00010913      -0.00000442
     -0.00003637       0.00000205
     -0.00007127      -0.00000195
     -0.00006057      -0.00000037
     -0.00029172       0.00005217
     -0.00002293       0.00000039
     -0.00007316       0.00000167
     -0.00028561       0.00003853
     -0.00001439       0.00000041
     -0.00006332      -0.00000105
     -0.00005852       0.00000104
     -0.00008462       0.00000521
     -0.00037080      -0.00005869
     -0.00011768       0.00000647
     -0.00021912      -0.00001284
     -0.00002100      -0.00000004
     -0.00025856      -0.00000425
     -0.00007402      -0.00000087
     -0.00007184      -0.00000180
     -0.00018897       0.00002928
     -0.00014019      -0.00000386
     -0.00036468       0.00000937
     -0.00005431      -0.00000205
     -0.00053823      -0.00009444
     -0.00260023       0.00042192
     -0.00007815      -0.00000098
     -0.00012166      -0.00000111
     -0.00049375      -0.00006778
     -0.00019684       0.00001513
     -0.00011001      -0.00000340
     -0.00004088       0.00000068
     -0.00027045       0.00003326
     -0.00046842       0.00007491
     -0.00004788      -0.00000051
     -0.00055954      -0.00000427
     -0.00002310       0.00000056
     -0.00001886       0.00000011
     -0.00002729       0.00000107
     -0.00041927      -0.00002156
     -0.00009393      -0.00000228
     -0.00004718      -0.00000047
     -0.00087500       0.00017296
     -0.00004543      -0.00000009
     -0.00004126       0.00000215
     -0.00010645      -0.00000180
     -0.00030016      -0.00002626
     -0.00002632      -0.00000040
     -0.00001930       0.00000030
     -0.00006591      -0.00000267
     -0.00016839      -0.00000488
     -0.00022901      -0.00001124
