Edrude_ind 		 Edrude_dhf
     -0.00041848       0.00001649
     -0.00047111      -0.00000944
     -0.00143961       0.00007641
     -0.00064397       0.00004524
     -0.00051862      -0.00004594
     -0.00061118       0.00001354
     -0.00040199       0.00002726
     -0.00040094       0.00002718
     -0.00120063      -0.00019851
     -0.00056612      -0.00003381
     -0.00068781      -0.00008188
     -0.00121707      -0.00021000
     -0.00064452      -0.00007857
     -0.00043335      -0.00004060
     -0.00040881      -0.00004085
     -0.00058976      -0.00005706
     -0.00119999      -0.00019525
     -0.00066710      -0.00008003
     -0.00046495       0.00003696
     -0.00065822      -0.00007739
     -0.00046011       0.00003655
     -0.00065148      -0.00007504
     -0.00066908      -0.00007876
     -0.00077447       0.00005624
     -0.00123039      -0.00021578
     -0.00067946      -0.00008130
     -0.00056950      -0.00003309
     -0.00120913      -0.00020455
     -0.00058907      -0.00006253
     -0.00123388      -0.00021801
     -0.00055356      -0.00003920
     -0.00937095       0.00181598
     -0.00310784       0.00047762
     -0.00938273       0.00181041
     -0.00318470       0.00051855
     -0.00131797       0.00000880
     -0.00052241      -0.00004054
     -0.00116894       0.00015834
     -0.00140711       0.00004924
     -0.00059744       0.00004887
     -0.00050985      -0.00000682
     -0.00125890      -0.00000412
     -0.00079451       0.00007887
     -0.00147314      -0.00028816
     -0.00143047      -0.00027548
     -0.00138921      -0.00026339
     -0.00173476      -0.00038739
     -0.00159227      -0.00033310
     -0.00141252      -0.00027323
     -0.00118434      -0.00020896
     -0.00083382      -0.00008973
     -0.00120142      -0.00022563
     -0.00122123      -0.00023047
     -0.00120365      -0.00022225
     -0.00133134      -0.00026222
     -0.00132575      -0.00026317
     -0.00153675      -0.00031128
     -0.00134561      -0.00026208
     -0.00120137      -0.00020602
     -0.00120320      -0.00022251
     -0.00122017      -0.00023418
     -0.00117300      -0.00021653
     -0.00110599      -0.00020086
     -0.00105972      -0.00018047
     -0.00203483      -0.00049640
     -0.00127148      -0.00024058
     -0.00116686      -0.00021458
     -0.00138755      -0.00026968
     -0.00111747      -0.00020295
     -0.00076575      -0.00007389
     -0.00131753      -0.00024787
     -0.00156759      -0.00027114
     -0.00132664      -0.00026284
     -0.00135654      -0.00026497
     -0.00135293      -0.00025108
     -0.00134460      -0.00025002
     -0.00135712      -0.00026486
     -0.00132527      -0.00026263
     -0.00135611      -0.00026478
     -0.00135053      -0.00025062
     -0.00136677      -0.00025560
     -0.00136514      -0.00026599
     -0.00133187      -0.00026235
     -0.00135959      -0.00026284
     -0.00133738      -0.00024382
     -0.00136431      -0.00025469
     -0.00136435      -0.00026565
     -0.00135999      -0.00026292
     -0.00133984      -0.00024449
     -0.00135848      -0.00025229
     -0.00136276      -0.00026482
     -0.00133081      -0.00026194
     -0.00136075      -0.00026323
     -0.00134549      -0.00024639
     -0.00135190      -0.00024922
     -0.00136153      -0.00026390
     -0.00144091      -0.00027790
     -0.00146249      -0.00028650
     -0.00191092      -0.00043970
     -0.00160863      -0.00034164
     -0.00150891      -0.00030354
     -0.00174975      -0.00039413
     -0.00135201      -0.00025762
     -0.00143605      -0.00028743
     -0.00176184      -0.00039900
     -0.00136017      -0.00025733
     -0.00150519      -0.00030925
     -0.00113696      -0.00019541
     -0.00109226      -0.00016722
     -0.00136173      -0.00025433
     -0.00144876      -0.00028617
     -0.00142444      -0.00027988
     -0.00128799      -0.00023611
     -0.00144877      -0.00029002
     -0.00155063      -0.00032403
     -0.00124674      -0.00022152
     -0.00136603      -0.00026438
     -0.00124181      -0.00022522
     -0.00164037      -0.00036280
     -0.00149145      -0.00030075
     -0.00172928      -0.00038304
     -0.00167867      -0.00036796
     -0.00179482      -0.00040060
     -0.00158063      -0.00032652
     -0.00163317      -0.00034985
     -0.00112010      -0.00017998
     -0.00136626      -0.00026539
     -0.00093118      -0.00011516
     -0.00088054      -0.00010769
     -0.00141334      -0.00027934
     -0.00155643      -0.00032594
     -0.00093235      -0.00015171
     -0.00092631      -0.00011532
     -0.00093464      -0.00012839
     -0.00128778      -0.00024583
     -0.00130853      -0.00025439
     -0.00129455      -0.00024844
     -0.00135862      -0.00026557
     -0.00128629      -0.00024746
     -0.00133298      -0.00026254
     -0.00136424      -0.00026954
     -0.00139321      -0.00027438
     -0.00135179      -0.00026207
     -0.00137099      -0.00027518
     -0.00127331      -0.00024099
     -0.00129369      -0.00024896
     -0.00132723      -0.00025931
     -0.00127071      -0.00024225
     -0.00134698      -0.00026611
     -0.00126330      -0.00023667
     -0.00135836      -0.00026647
     -0.00137667      -0.00027032
     -0.00121306      -0.00022846
     -0.00134231      -0.00026009
     -0.00135007      -0.00026546
     -0.00106580      -0.00017083
     -0.00134115      -0.00026691
     -0.00110653      -0.00018963
     -0.00120011      -0.00022407
     -0.00136790      -0.00026447
     -0.00136450      -0.00026632
     -0.00133228      -0.00025772
     -0.00125943      -0.00023042
     -0.00118315      -0.00021137
     -0.00126272      -0.00023625
     -0.00128841      -0.00025019
     -0.00129561      -0.00024816
     -0.00128396      -0.00025174
     -0.00127131      -0.00024350
     -0.00126250      -0.00022296
     -0.00126721      -0.00024043
     -0.00135975      -0.00026447
     -0.00070868      -0.00005106
     -0.00250181      -0.00064820
     -0.00116713      -0.00013476
     -0.00064755      -0.00005177
     -0.00202363      -0.00046059
     -0.00195165      -0.00044644
     -0.00342589      -0.00102203
     -0.00328479      -0.00098691
     -0.00341148      -0.00102217
     -0.00353174      -0.00102500
     -0.00350944      -0.00101216
     -0.00342224      -0.00102172
     -0.00328170      -0.00098661
     -0.00340997      -0.00102183
     -0.00352874      -0.00102363
     -0.00350917      -0.00101370
     -0.00341433      -0.00102108
     -0.00327549      -0.00098600
     -0.00340750      -0.00102113
     -0.00352114      -0.00102026
     -0.00346184      -0.00103556
     -0.00333362      -0.00100106
     -0.00346801      -0.00103609
     -0.00353261      -0.00101578
     -0.00346019      -0.00103521
     -0.00346627      -0.00103566
     -0.00353637      -0.00101722
     -0.00345755      -0.00103451
     -0.00332692      -0.00099982
     -0.00346193      -0.00103476
     -0.00354539      -0.00102154
     -0.00355696      -0.00102828
     -0.00108532      -0.00018471
     -0.00142609      -0.00023957
     -0.00138592      -0.00020654
     -0.00169260      -0.00032101
     -0.00141619      -0.00021592
     -0.00179471      -0.00034630
     -0.00130323      -0.00019422
     -0.00173385      -0.00030752
     -0.00145909      -0.00022769
     -0.00142284      -0.00020867
     -0.00150274      -0.00027556
     -0.00135419      -0.00021763
     -0.00171574      -0.00031525
     -0.00146878      -0.00025191
     -0.00152949      -0.00025480
     -0.00126298      -0.00018426
     -0.00158526      -0.00026788
     -0.00144069      -0.00023279
     -0.00133527      -0.00021420
     -0.00153285      -0.00025243
     -0.00146890      -0.00023945
     -0.00121682      -0.00017186
     -0.00150229      -0.00027027
     -0.00143332      -0.00022881
     -0.00167710      -0.00029803
     -0.00119039      -0.00016587
     -0.00141093      -0.00021033
     -0.00129341      -0.00018980
     -0.00128475      -0.00016945
     -0.00219116      -0.00044912
     -0.00130372      -0.00017908
     -0.00131775      -0.00017157
     -0.00183902      -0.00038183
     -0.00145322      -0.00023584
     -0.00130668      -0.00022058
     -0.00104938      -0.00013579
     -0.00121810      -0.00016859
     -0.00147913      -0.00022849
     -0.00174555      -0.00030780
     -0.00117751      -0.00015897
     -0.00183509      -0.00036157
     -0.00153754      -0.00026484
     -0.00149152      -0.00023300
     -0.00177697      -0.00031620
     -0.00097221      -0.00012157
     -0.00109544      -0.00014107
     -0.00179709      -0.00034335
     -0.00154211      -0.00027221
     -0.00099258      -0.00013689
     -0.00086055      -0.00010862
     -0.00120392      -0.00020723
     -0.00154048      -0.00024992
     -0.00215122      -0.00049735
     -0.00139237      -0.00022849
     -0.00134598      -0.00013457
     -0.00168442      -0.00031209
     -0.00036830      -0.00001090
     -0.00041099      -0.00000963
     -0.00046375      -0.00001975
     -0.00065191      -0.00006395
     -0.00079851      -0.00009260
     -0.00059923      -0.00007560
     -0.00055325      -0.00006647
     -0.00055672      -0.00006762
     -0.00069150      -0.00009538
     -0.00073576      -0.00010330
     -0.00081370      -0.00011905
     -0.00049386      -0.00004080
     -0.00045673      -0.00002982
     -0.00044862      -0.00002407
     -0.00037455      -0.00001303
     -0.00038011      -0.00001557
     -0.00033324      -0.00001273
     -0.00037425      -0.00001852
     -0.00061737      -0.00004879
     -0.00078874      -0.00008840
     -0.00072820      -0.00007679
     -0.00068035      -0.00005813
     -0.00061555      -0.00004497
     -0.00077850      -0.00008256
     -0.00076580      -0.00008359
     -0.00082424      -0.00008810
     -0.00086745      -0.00011787
     -0.00075375      -0.00009359
     -0.00067439      -0.00007415
     -0.00062905      -0.00006471
     -0.00052729      -0.00004305
     -0.00064874      -0.00006476
     -0.00060584      -0.00006185
     -0.00068095      -0.00007313
     -0.00086186      -0.00011898
     -0.00084832      -0.00011271
     -0.00043806      -0.00003652
     -0.00037685      -0.00002773
     -0.00035798      -0.00002422
     -0.00028602      -0.00001427
     -0.00027217      -0.00001162
     -0.00028020      -0.00001134
     -0.00026780      -0.00001060
     -0.00026869      -0.00000608
     -0.00028049      -0.00000830
     -0.00027512      -0.00000605
     -0.00048709      -0.00004555
     -0.00044371      -0.00003962
     -0.00045456      -0.00004141
     -0.00045482      -0.00003961
     -0.00041276      -0.00003245
     -0.00037518      -0.00002557
     -0.00037735      -0.00002705
     -0.00035940      -0.00002730
     -0.00034072      -0.00001709
     -0.00034282      -0.00002329
     -0.00018111      -0.00001138
     -0.00021417      -0.00001533
     -0.00026690      -0.00002181
     -0.00024353      -0.00001887
     -0.00021182      -0.00001506
     -0.00026360      -0.00002117
     -0.00030253      -0.00002625
     -0.00029436      -0.00002510
     -0.00031622      -0.00002814
     -0.00029995      -0.00002607
     -0.00029746      -0.00002456
     -0.00026681      -0.00001772
     -0.00032601      -0.00002663
     -0.00024927      -0.00001750
     -0.00027395      -0.00001898
     -0.00030583      -0.00002503
     -0.00033973      -0.00002500
     -0.00043865      -0.00004256
     -0.00061745      -0.00007937
     -0.00076128      -0.00011186
     -0.00053273      -0.00000813
     -0.00058404      -0.00002798
     -0.00062357      -0.00003387
     -0.00065667      -0.00003473
     -0.00065250      -0.00002773
     -0.00065006      -0.00003518
     -0.00057835      -0.00000751
     -0.00050968      -0.00000461
     -0.00048826      -0.00001263
     -0.00056879      -0.00003503
